date,league,home,away,hs,as,home_odds,away_odds,home_won
2024-11-26,NBA,Boston Celtics,Los Angeles Clippers,126,94,1.2,4.75,1
2024-11-26,NBA,Phoenix Suns,Los Angeles Lakers,127,100,1.71,2.2,1
2024-11-26,NBA,Washington Wizards,Chicago Bulls,108,127,2.75,1.48,0
2024-11-26,NBA,Miami Heat,Milwaukee Bucks,103,106,1.45,2.8,0
2024-11-26,NBA,Utah Jazz,San Antonio Spurs,115,128,2.15,1.74,0
2024-11-27,NBA,Phoenix Suns,Los Angeles Lakers,127,100,1.71,2.2,1
2024-11-27,NBA,Charlotte Hornets,Miami Heat,94,98,2.45,1.59,0
2024-11-27,NBA,Washington Wizards,Chicago Bulls,108,127,2.75,1.48,0
2024-11-27,NBA,Miami Heat,Milwaukee Bucks,103,106,1.45,2.8,0
2024-11-27,NBA,Cleveland Cavaliers,Atlanta Hawks,124,135,1.24,4.25,0
2024-11-27,NBA,Indiana Pacers,Portland Trail Blazers,121,114,1.24,4.25,1
2024-11-27,NBA,Memphis Grizzlies,Detroit Pistons,131,111,1.29,3.7,1
2024-11-27,NBA,Utah Jazz,San Antonio Spurs,115,128,2.15,1.74,0
2024-11-27,NBA,Washington Wizards,Los Angeles Clippers,96,121,4.75,1.2,0
2024-11-27,NBA,Dallas Mavericks,New York Knicks,129,114,2.45,1.59,1
2024-11-27,NBA,Orlando Magic,Chicago Bulls,133,119,1.24,4.25,1
2024-11-27,NBA,New Orleans Pelicans,Toronto Raptors,93,119,1.83,2.0,0
2024-11-27,NBA,Minnesota Timberwolves,Sacramento Kings,104,115,1.63,2.35,0
2024-11-27,NBA,Utah Jazz,Denver Nuggets,103,122,5.0,1.18,0
2024-11-27,NBA,Phoenix Suns,Brooklyn Nets,117,127,1.25,4.2,0
2024-11-27,NBA,San Antonio Spurs,Los Angeles Lakers,101,119,2.1,1.77,0
2024-11-27,NBA,Golden State Warriors,Oklahoma City Thunder,101,105,2.55,1.54,0
2024-11-28,NBA,Charlotte Hornets,Miami Heat,94,98,2.45,1.59,0
2024-11-28,NBA,Cleveland Cavaliers,Atlanta Hawks,124,135,1.24,4.25,0
2024-11-28,NBA,Orlando Magic,Chicago Bulls,133,119,1.24,4.25,1
2024-11-28,NBA,Dallas Mavericks,New York Knicks,129,114,2.45,1.59,1
2024-11-28,NBA,Washington Wizards,Los Angeles Clippers,96,121,4.75,1.2,0
2024-11-28,NBA,Minnesota Timberwolves,Sacramento Kings,104,115,1.63,2.35,0
2024-11-28,NBA,San Antonio Spurs,Los Angeles Lakers,101,119,2.1,1.77,0
2024-11-28,NBA,Utah Jazz,Denver Nuggets,103,122,5.0,1.18,0
2024-11-28,NBA,New Orleans Pelicans,Toronto Raptors,93,119,1.83,2.0,0
2024-11-28,NBA,Golden State Warriors,Oklahoma City Thunder,101,105,2.55,1.54,0
2024-11-28,NBA,Phoenix Suns,Brooklyn Nets,117,127,1.25,4.2,0
2024-11-28,NBA,Indiana Pacers,Portland Trail Blazers,121,114,1.24,4.25,1
2024-11-28,NBA,Memphis Grizzlies,Detroit Pistons,131,111,1.29,3.7,1
2024-11-29,NBA,Memphis Grizzlies,New Orleans Pelicans,120,109,1.1,6.25,1
2024-11-29,NBA,Atlanta Hawks,Cleveland Cavaliers,117,101,2.85,1.44,1
2024-11-29,NBA,Charlotte Hornets,New York Knicks,98,99,6.5,1.13,0
2024-11-29,NBA,Brooklyn Nets,Orlando Magic,100,123,3.4,1.33,0
2024-11-29,NBA,Minnesota Timberwolves,Los Angeles Clippers,93,92,1.38,3.1,1
2024-11-29,NBA,Indiana Pacers,Detroit Pistons,106,130,1.48,2.75,0
2024-11-29,NBA,Miami Heat,Toronto Raptors,121,111,1.29,3.7,1
2024-11-29,NBA,Chicago Bulls,Boston Celtics,129,138,6.0,1.14,0
2024-11-29,NBA,Portland Trail Blazers,Sacramento Kings,115,106,3.3,1.36,1
2024-11-29,NBA,Los Angeles Lakers,Oklahoma City Thunder,93,101,2.35,1.63,0
2024-11-30,NBA,Charlotte Hornets,New York Knicks,98,99,6.5,1.13,0
2024-11-30,NBA,Atlanta Hawks,Cleveland Cavaliers,117,101,2.85,1.44,1
2024-11-30,NBA,Brooklyn Nets,Orlando Magic,100,123,3.4,1.33,0
2024-11-30,NBA,Minnesota Timberwolves,Los Angeles Clippers,93,92,1.38,3.1,1
2024-11-30,NBA,Indiana Pacers,Detroit Pistons,106,130,1.48,2.75,0
2024-11-30,NBA,Chicago Bulls,Boston Celtics,129,138,6.0,1.14,0
2024-11-30,NBA,Miami Heat,Toronto Raptors,121,111,1.29,3.7,1
2024-11-30,NBA,Los Angeles Lakers,Oklahoma City Thunder,93,101,2.35,1.63,0
2024-11-30,NBA,Portland Trail Blazers,Sacramento Kings,115,106,3.3,1.36,1
2024-11-30,NBA,Detroit Pistons,Philadelphia 76ers,96,111,1.77,2.1,0
2024-11-30,NBA,Charlotte Hornets,Atlanta Hawks,104,107,2.8,1.45,0
2024-11-30,NBA,Milwaukee Bucks,Washington Wizards,124,114,1.09,8.0,1
2024-11-30,NBA,Phoenix Suns,Golden State Warriors,113,105,1.87,1.95,1
2024-11-30,NBA,Utah Jazz,Dallas Mavericks,94,106,3.0,1.41,0
2024-11-30,NBA,Memphis Grizzlies,New Orleans Pelicans,120,109,1.1,6.25,1
2024-12-01,NBA,Brooklyn Nets,Orlando Magic,92,100,3.2,1.37,0
2024-12-01,NBA,Charlotte Hornets,Atlanta Hawks,104,107,2.8,1.45,0
2024-12-01,NBA,Milwaukee Bucks,Washington Wizards,124,114,1.09,8.0,1
2024-12-01,NBA,Detroit Pistons,Philadelphia 76ers,96,111,1.77,2.1,0
2024-12-01,NBA,Phoenix Suns,Golden State Warriors,113,105,1.87,1.95,1
2024-12-01,NBA,New York Knicks,New Orleans Pelicans,118,85,1.13,6.25,1
2024-12-01,NBA,Cleveland Cavaliers,Boston Celtics,115,111,1.83,2.0,1
2024-12-01,NBA,Memphis Grizzlies,Indiana Pacers,136,121,1.43,2.9,1
2024-12-01,NBA,Toronto Raptors,Miami Heat,119,116,2.65,1.5,1
2024-12-01,NBA,Houston Rockets,Oklahoma City Thunder,119,116,2.0,1.83,1
2024-12-01,NBA,Sacramento Kings,San Antonio Spurs,125,127,1.41,3.0,0
2024-12-01,NBA,Utah Jazz,Los Angeles Lakers,104,105,2.8,1.45,0
2024-12-01,NBA,Portland Trail Blazers,Dallas Mavericks,131,137,2.9,1.43,0
2024-12-01,NBA,Los Angeles Clippers,Denver Nuggets,126,122,2.25,1.67,1
2024-12-01,NBA,Utah Jazz,Dallas Mavericks,94,106,3.0,1.41,0
2024-12-02,NBA,Utah Jazz,Los Angeles Lakers,104,105,2.8,1.45,0
2024-12-02,NBA,Brooklyn Nets,Orlando Magic,92,100,3.2,1.37,0
2024-12-02,NBA,Cleveland Cavaliers,Boston Celtics,115,111,1.83,2.0,1
2024-12-02,NBA,Portland Trail Blazers,Dallas Mavericks,131,137,2.9,1.43,0
2024-12-02,NBA,Memphis Grizzlies,Indiana Pacers,136,121,1.43,2.9,1
2024-12-02,NBA,Houston Rockets,Oklahoma City Thunder,119,116,2.0,1.83,1
2024-12-02,NBA,Toronto Raptors,Miami Heat,119,116,2.65,1.5,1
2024-12-02,NBA,New York Knicks,New Orleans Pelicans,118,85,1.13,6.25,1
2024-12-02,NBA,Sacramento Kings,San Antonio Spurs,125,127,1.41,3.0,0
2024-12-02,NBA,Boston Celtics,Miami Heat,108,89,1.22,4.5,1
2024-12-02,NBA,Los Angeles Clippers,Denver Nuggets,126,122,2.25,1.67,1
2024-12-02,NBA,Minnesota Timberwolves,Los Angeles Lakers,109,80,1.34,3.35,1
2024-12-02,NBA,Chicago Bulls,Brooklyn Nets,128,102,1.33,3.4,1
2024-12-02,NBA,Atlanta Hawks,New Orleans Pelicans,124,112,1.25,4.2,1
2024-12-03,NBA,Chicago Bulls,Brooklyn Nets,128,102,1.33,3.4,1
2024-12-03,NBA,Atlanta Hawks,New Orleans Pelicans,124,112,1.25,4.2,1
2024-12-03,NBA,Boston Celtics,Miami Heat,108,89,1.22,4.5,1
2024-12-03,NBA,Minnesota Timberwolves,Los Angeles Lakers,109,80,1.34,3.35,1
2024-12-03,NBA,Charlotte Hornets,Philadelphia 76ers,104,110,2.6,1.53,0
2024-12-03,NBA,Cleveland Cavaliers,Washington Wizards,118,87,1.06,10.0,1
2024-12-03,NBA,Detroit Pistons,Milwaukee Bucks,107,128,2.25,1.67,0
2024-12-03,NBA,New York Knicks,Orlando Magic,121,106,1.49,2.7,1
2024-12-03,NBA,Toronto Raptors,Indiana Pacers,122,111,2.3,1.65,1
2024-12-03,NBA,Oklahoma City Thunder,Utah Jazz,133,106,1.1,7.5,1
2024-12-03,NBA,Dallas Mavericks,Memphis Grizzlies,121,116,1.53,2.6,1
2024-12-03,NBA,Sacramento Kings,Houston Rockets,120,111,1.8,2.05,1
2024-12-03,NBA,Phoenix Suns,San Antonio Spurs,104,93,1.34,3.35,1
2024-12-03,NBA,Los Angeles Clippers,Portland Trail Blazers,127,105,1.27,3.9,1
2024-12-03,NBA,Denver Nuggets,Golden State Warriors,119,115,1.49,2.7,1
2024-12-04,NBA,Charlotte Hornets,Philadelphia 76ers,104,110,2.6,1.53,0
2024-12-04,NBA,Detroit Pistons,Milwaukee Bucks,107,128,2.25,1.67,0
2024-12-04,NBA,Cleveland Cavaliers,Washington Wizards,118,87,1.06,10.0,1
2024-12-04,NBA,Toronto Raptors,Indiana Pacers,122,111,2.3,1.65,1
2024-12-04,NBA,New York Knicks,Orlando Magic,121,106,1.49,2.7,1
2024-12-04,NBA,Dallas Mavericks,Memphis Grizzlies,121,116,1.53,2.6,1
2024-12-04,NBA,Oklahoma City Thunder,Utah Jazz,133,106,1.1,7.5,1
2024-12-04,NBA,Denver Nuggets,Golden State Warriors,119,115,1.49,2.7,1
2024-12-04,NBA,Phoenix Suns,San Antonio Spurs,104,93,1.34,3.35,1
2024-12-04,NBA,Boston Celtics,Detroit Pistons,130,120,1.11,7.0,1
2024-12-04,NBA,Sacramento Kings,Houston Rockets,120,111,1.8,2.05,1
2024-12-04,NBA,Los Angeles Clippers,Portland Trail Blazers,127,105,1.27,3.9,1
2024-12-04,NBA,Brooklyn Nets,Indiana Pacers,99,90,2.3,1.65,1
2024-12-04,NBA,Philadelphia 76ers,Orlando Magic,102,106,3.1,1.38,0
2024-12-04,NBA,Milwaukee Bucks,Atlanta Hawks,104,119,1.56,2.5,0
2024-12-04,NBA,Los Angeles Clippers,Minnesota Timberwolves,80,108,2.6,1.53,0
2024-12-04,NBA,Miami Heat,Los Angeles Lakers,134,93,1.59,2.45,1
2024-12-05,NBA,Boston Celtics,Detroit Pistons,130,120,1.11,7.0,1
2024-12-05,NBA,Brooklyn Nets,Indiana Pacers,99,90,2.3,1.65,1
2024-12-05,NBA,Miami Heat,Los Angeles Lakers,134,93,1.59,2.45,1
2024-12-05,NBA,Philadelphia 76ers,Orlando Magic,102,106,3.1,1.38,0
2024-12-05,NBA,Milwaukee Bucks,Atlanta Hawks,104,119,1.56,2.5,0
2024-12-05,NBA,Cleveland Cavaliers,Denver Nuggets,126,114,1.56,2.5,1
2024-12-05,NBA,Washington Wizards,Dallas Mavericks,101,137,8.0,1.09,0
2024-12-05,NBA,Los Angeles Clippers,Minnesota Timberwolves,80,108,2.6,1.53,0
2024-12-05,NBA,New York Knicks,Charlotte Hornets,125,101,1.09,8.0,1
2024-12-05,NBA,Toronto Raptors,Oklahoma City Thunder,92,129,4.75,1.2,0
2024-12-05,NBA,San Antonio Spurs,Chicago Bulls,124,139,1.77,2.1,0
2024-12-05,NBA,New Orleans Pelicans,Phoenix Suns,126,124,2.05,1.8,1
2024-12-05,NBA,Golden State Warriors,Houston Rockets,99,93,2.55,1.54,1
2024-12-05,NBA,Memphis Grizzlies,Sacramento Kings,115,110,1.63,2.35,1
2024-12-06,NBA,Cleveland Cavaliers,Denver Nuggets,126,114,1.56,2.5,1
2024-12-06,NBA,Washington Wizards,Dallas Mavericks,101,137,8.0,1.09,0
2024-12-06,NBA,Toronto Raptors,Oklahoma City Thunder,92,129,4.75,1.2,0
2024-12-06,NBA,Memphis Grizzlies,Sacramento Kings,115,110,1.63,2.35,1
2024-12-06,NBA,New Orleans Pelicans,Phoenix Suns,126,124,2.05,1.8,1
2024-12-06,NBA,Philadelphia 76ers,Orlando Magic,102,94,2.3,1.65,1
2024-12-06,NBA,San Antonio Spurs,Chicago Bulls,124,139,1.77,2.1,0
2024-12-06,NBA,Boston Celtics,Milwaukee Bucks,111,105,1.3,3.65,1
2024-12-06,NBA,Golden State Warriors,Houston Rockets,99,93,2.55,1.54,1
2024-12-06,NBA,Chicago Bulls,Indiana Pacers,123,132,2.35,1.63,0
2024-12-06,NBA,San Antonio Spurs,Sacramento Kings,113,140,3.05,1.4,0
2024-12-06,NBA,Portland Trail Blazers,Utah Jazz,99,141,1.59,2.45,0
2024-12-06,NBA,Golden State Warriors,Minnesota Timberwolves,90,107,2.05,1.8,0
2024-12-06,NBA,New York Knicks,Charlotte Hornets,125,101,1.09,8.0,1
2024-12-07,NBA,Philadelphia 76ers,Orlando Magic,102,94,2.3,1.65,1
2024-12-07,NBA,Boston Celtics,Milwaukee Bucks,111,105,1.3,3.65,1
2024-12-07,NBA,San Antonio Spurs,Sacramento Kings,113,140,3.05,1.4,0
2024-12-07,NBA,Golden State Warriors,Minnesota Timberwolves,90,107,2.05,1.8,0
2024-12-07,NBA,Chicago Bulls,Indiana Pacers,123,132,2.35,1.63,0
2024-12-07,NBA,Portland Trail Blazers,Utah Jazz,99,141,1.59,2.45,0
2024-12-07,NBA,Charlotte Hornets,Cleveland Cavaliers,102,116,7.0,1.11,0
2024-12-07,NBA,New York Knicks,Detroit Pistons,111,120,1.3,3.65,0
2024-12-07,NBA,Miami Heat,Phoenix Suns,121,111,1.49,2.7,1
2024-12-07,NBA,Boston Celtics,Memphis Grizzlies,121,127,1.36,3.25,0
2024-12-07,NBA,Washington Wizards,Denver Nuggets,122,113,6.5,1.13,1
2024-12-07,NBA,Toronto Raptors,Dallas Mavericks,118,125,3.7,1.29,0
2024-12-07,NBA,New Orleans Pelicans,Oklahoma City Thunder,109,119,3.7,1.29,0
2024-12-08,NBA,Charlotte Hornets,Cleveland Cavaliers,102,116,7.0,1.11,0
2024-12-08,NBA,New Orleans Pelicans,Oklahoma City Thunder,109,119,3.7,1.29,0
2024-12-08,NBA,Washington Wizards,Denver Nuggets,122,113,6.5,1.13,1
2024-12-08,NBA,New York Knicks,Detroit Pistons,111,120,1.3,3.65,0
2024-12-08,NBA,Toronto Raptors,Dallas Mavericks,118,125,3.7,1.29,0
2024-12-08,NBA,Chicago Bulls,Philadelphia 76ers,100,108,2.1,1.77,0
2024-12-08,NBA,Miami Heat,Phoenix Suns,121,111,1.49,2.7,1
2024-12-08,NBA,Boston Celtics,Memphis Grizzlies,121,127,1.36,3.25,0
2024-12-08,NBA,Brooklyn Nets,Milwaukee Bucks,113,118,3.0,1.41,0
2024-12-08,NBA,Atlanta Hawks,Denver Nuggets,111,141,1.83,2.0,0
2024-12-08,NBA,Miami Heat,Cleveland Cavaliers,122,113,2.2,1.71,1
2024-12-08,NBA,Indiana Pacers,Charlotte Hornets,109,113,1.15,5.75,0
2024-12-08,NBA,Orlando Magic,Phoenix Suns,115,110,1.74,2.15,1
2024-12-08,NBA,San Antonio Spurs,New Orleans Pelicans,121,116,1.36,3.25,1
2024-12-08,NBA,Washington Wizards,Memphis Grizzlies,112,140,4.5,1.22,0
2024-12-08,NBA,Golden State Warriors,Minnesota Timberwolves,114,106,1.83,2.0,1
2024-12-08,NBA,Los Angeles Clippers,Houston Rockets,106,117,2.35,1.63,0
2024-12-08,NBA,Los Angeles Lakers,Portland Trail Blazers,107,98,1.32,3.5,1
2024-12-08,NBA,Sacramento Kings,Utah Jazz,141,97,1.17,5.5,1
2024-12-09,NBA,Indiana Pacers,Charlotte Hornets,109,113,1.15,5.75,0
2024-12-09,NBA,Chicago Bulls,Philadelphia 76ers,100,108,2.1,1.77,0
2024-12-09,NBA,San Antonio Spurs,New Orleans Pelicans,121,116,1.36,3.25,1
2024-12-09,NBA,Atlanta Hawks,Denver Nuggets,111,141,1.83,2.0,0
2024-12-09,NBA,Orlando Magic,Phoenix Suns,115,110,1.74,2.15,1
2024-12-09,NBA,Los Angeles Clippers,Houston Rockets,106,117,2.35,1.63,0
2024-12-09,NBA,Miami Heat,Cleveland Cavaliers,122,113,2.2,1.71,1
2024-12-09,NBA,Washington Wizards,Memphis Grizzlies,112,140,4.5,1.22,0
2024-12-09,NBA,Brooklyn Nets,Milwaukee Bucks,113,118,3.0,1.41,0
2024-12-09,NBA,Golden State Warriors,Minnesota Timberwolves,114,106,1.83,2.0,1
2024-12-09,NBA,Toronto Raptors,New York Knicks,108,113,3.6,1.31,0
2024-12-09,NBA,Sacramento Kings,Utah Jazz,141,97,1.17,5.5,1
2024-12-09,NBA,Los Angeles Lakers,Portland Trail Blazers,107,98,1.32,3.5,1
2024-12-10,NBA,Toronto Raptors,New York Knicks,108,113,3.6,1.31,0
2024-12-10,NBA,Milwaukee Bucks,Orlando Magic,114,109,1.29,3.75,1
2024-12-10,NBA,Oklahoma City Thunder,Dallas Mavericks,118,104,1.54,2.55,1
2024-12-11,NBA,Oklahoma City Thunder,Dallas Mavericks,118,104,1.54,2.55,1
2024-12-11,NBA,Houston Rockets,Golden State Warriors,91,90,1.67,2.25,1
2024-12-11,NBA,Milwaukee Bucks,Orlando Magic,114,109,1.29,3.75,1
2024-12-11,NBA,New York Knicks,Atlanta Hawks,100,108,1.29,3.75,0
2024-12-12,NBA,Boston Celtics,Detroit Pistons,123,99,1.15,5.75,1
2024-12-12,NBA,New York Knicks,Atlanta Hawks,100,108,1.29,3.75,0
2024-12-12,NBA,Miami Heat,Toronto Raptors,114,104,1.2,4.75,1
2024-12-12,NBA,New Orleans Pelicans,Sacramento Kings,109,111,3.3,1.36,0
2024-12-12,NBA,Houston Rockets,Golden State Warriors,91,90,1.67,2.25,1
2024-12-13,NBA,Boston Celtics,Detroit Pistons,123,99,1.15,5.75,1
2024-12-13,NBA,Miami Heat,Toronto Raptors,114,104,1.2,4.75,1
2024-12-13,NBA,New Orleans Pelicans,Sacramento Kings,109,111,3.3,1.36,0
2024-12-13,NBA,Chicago Bulls,Charlotte Hornets,109,95,1.45,2.8,1
2024-12-13,NBA,Philadelphia 76ers,Indiana Pacers,107,121,1.4,3.05,0
2024-12-13,NBA,Cleveland Cavaliers,Washington Wizards,115,105,1.05,11.0,1
2024-12-13,NBA,Minnesota Timberwolves,Los Angeles Lakers,97,87,1.28,3.8,1
2024-12-13,NBA,Memphis Grizzlies,Brooklyn Nets,135,119,1.2,4.75,1
2024-12-13,NBA,Portland Trail Blazers,San Antonio Spurs,116,118,2.4,1.61,0
2024-12-13,NBA,Utah Jazz,Phoenix Suns,126,134,3.2,1.37,0
2024-12-13,NBA,Denver Nuggets,Los Angeles Clippers,120,98,1.37,3.2,1
2024-12-14,NBA,Memphis Grizzlies,Brooklyn Nets,135,119,1.2,4.75,1
2024-12-14,NBA,Cleveland Cavaliers,Washington Wizards,115,105,1.05,11.0,1
2024-12-14,NBA,Philadelphia 76ers,Indiana Pacers,107,121,1.4,3.05,0
2024-12-14,NBA,Denver Nuggets,Los Angeles Clippers,120,98,1.37,3.2,1
2024-12-14,NBA,Chicago Bulls,Charlotte Hornets,109,95,1.45,2.8,1
2024-12-14,NBA,Minnesota Timberwolves,Los Angeles Lakers,97,87,1.28,3.8,1
2024-12-14,NBA,Utah Jazz,Phoenix Suns,126,134,3.2,1.37,0
2024-12-14,NBA,Portland Trail Blazers,San Antonio Spurs,116,118,2.4,1.61,0
2024-12-14,NBA,Milwaukee Bucks,Atlanta Hawks,110,102,1.61,2.4,1
2024-12-14,NBA,Oklahoma City Thunder,Houston Rockets,111,96,1.41,3.0,1
2024-12-15,NBA,Oklahoma City Thunder,Houston Rockets,111,96,1.41,3.0,1
2024-12-15,NBA,Milwaukee Bucks,Atlanta Hawks,110,102,1.61,2.4,1
2024-12-15,NBA,Washington Wizards,Boston Celtics,98,112,11.0,1.05,0
2024-12-15,NBA,Orlando Magic,New York Knicks,91,100,2.5,1.56,0
2024-12-15,NBA,Indiana Pacers,New Orleans Pelicans,119,104,1.34,3.35,1
2024-12-15,NBA,San Antonio Spurs,Minnesota Timberwolves,92,106,2.5,1.56,0
2024-12-15,NBA,Golden State Warriors,Dallas Mavericks,133,143,1.87,1.95,0
2024-12-15,NBA,Los Angeles Lakers,Memphis Grizzlies,116,110,2.15,1.74,1
2024-12-15,NBA,Phoenix Suns,Portland Trail Blazers,116,109,1.17,5.25,1
2024-12-16,NBA,Orlando Magic,New York Knicks,91,100,2.5,1.56,0
2024-12-16,NBA,Indiana Pacers,New Orleans Pelicans,119,104,1.34,3.35,1
2024-12-16,NBA,Washington Wizards,Boston Celtics,98,112,11.0,1.05,0
2024-12-16,NBA,Charlotte Hornets,Philadelphia 76ers,108,121,2.15,1.74,0
2024-12-16,NBA,Brooklyn Nets,Cleveland Cavaliers,101,130,4.75,1.2,0
2024-12-16,NBA,Sacramento Kings,Denver Nuggets,129,130,1.87,1.95,0
2024-12-16,NBA,Los Angeles Clippers,Utah Jazz,144,107,1.32,3.5,1
2024-12-16,NBA,Toronto Raptors,Chicago Bulls,121,122,1.95,1.87,0
2024-12-16,NBA,San Antonio Spurs,Minnesota Timberwolves,92,106,2.5,1.56,0
2024-12-16,NBA,Phoenix Suns,Portland Trail Blazers,116,109,1.17,5.25,1
2024-12-16,NBA,Golden State Warriors,Dallas Mavericks,133,143,1.87,1.95,0
2024-12-16,NBA,Los Angeles Lakers,Memphis Grizzlies,116,110,2.15,1.74,1
2024-12-17,NBA,Charlotte Hornets,Philadelphia 76ers,108,121,2.15,1.74,0
2024-12-17,NBA,Brooklyn Nets,Cleveland Cavaliers,101,130,4.75,1.2,0
2024-12-17,NBA,Los Angeles Clippers,Utah Jazz,144,107,1.32,3.5,1
2024-12-17,NBA,Sacramento Kings,Denver Nuggets,129,130,1.87,1.95,0
2024-12-17,NBA,Toronto Raptors,Chicago Bulls,121,122,1.95,1.87,0
2024-12-19,NBA,Detroit Pistons,Utah Jazz,119,126,1.53,2.6,0
2024-12-19,NBA,Sacramento Kings,Los Angeles Lakers,100,113,1.5,2.65,0
2024-12-19,NBA,Washington Wizards,Charlotte Hornets,123,114,2.4,1.61,1
2024-12-19,NBA,Boston Celtics,Chicago Bulls,108,117,1.09,8.0,0
2024-12-19,NBA,Orlando Magic,Oklahoma City Thunder,99,105,3.2,1.37,0
2024-12-19,NBA,Dallas Mavericks,Los Angeles Clippers,95,118,1.91,1.91,0
2024-12-19,NBA,Phoenix Suns,Indiana Pacers,111,120,1.41,3.0,0
2024-12-19,NBA,Minnesota Timberwolves,New York Knicks,107,133,1.65,2.3,0
2024-12-19,NBA,Portland Trail Blazers,Denver Nuggets,126,124,3.8,1.28,1
2024-12-19,NBA,Houston Rockets,New Orleans Pelicans,133,113,1.25,4.2,1
2024-12-19,NBA,Memphis Grizzlies,Golden State Warriors,144,93,1.67,2.25,1
2024-12-19,NBA,Toronto Raptors,Brooklyn Nets,94,101,1.74,2.15,0
2024-12-20,NBA,Detroit Pistons,Utah Jazz,119,126,1.53,2.6,0
2024-12-20,NBA,Orlando Magic,Oklahoma City Thunder,99,105,3.2,1.37,0
2024-12-20,NBA,Toronto Raptors,Brooklyn Nets,94,101,1.74,2.15,0
2024-12-20,NBA,Boston Celtics,Chicago Bulls,108,117,1.09,8.0,0
2024-12-20,NBA,Washington Wizards,Charlotte Hornets,123,114,2.4,1.61,1
2024-12-20,NBA,Memphis Grizzlies,Golden State Warriors,144,93,1.67,2.25,1
2024-12-20,NBA,Houston Rockets,New Orleans Pelicans,133,113,1.25,4.2,1
2024-12-20,NBA,Dallas Mavericks,Los Angeles Clippers,95,118,1.91,1.91,0
2024-12-20,NBA,Sacramento Kings,Los Angeles Lakers,100,113,1.5,2.65,0
2024-12-20,NBA,Portland Trail Blazers,Denver Nuggets,126,124,3.8,1.28,1
2024-12-20,NBA,Minnesota Timberwolves,New York Knicks,107,133,1.65,2.3,0
2024-12-20,NBA,Phoenix Suns,Indiana Pacers,111,120,1.41,3.0,0
2024-12-20,NBA,Philadelphia 76ers,Charlotte Hornets,108,98,1.14,6.0,1
2024-12-20,NBA,Cleveland Cavaliers,Milwaukee Bucks,124,101,1.26,4.0,1
2024-12-20,NBA,Miami Heat,Oklahoma City Thunder,97,104,1.95,1.87,0
2024-12-21,NBA,Cleveland Cavaliers,Milwaukee Bucks,124,101,1.26,4.0,1
2024-12-21,NBA,Philadelphia 76ers,Charlotte Hornets,108,98,1.14,6.0,1
2024-12-21,NBA,Miami Heat,Oklahoma City Thunder,97,104,1.95,1.87,0
2024-12-21,NBA,Sacramento Kings,Los Angeles Lakers,99,103,1.45,2.8,0
2024-12-21,NBA,Orlando Magic,Miami Heat,121,114,1.67,2.25,1
2024-12-21,NBA,Brooklyn Nets,Utah Jazz,94,105,1.8,2.05,0
2024-12-21,NBA,Milwaukee Bucks,Washington Wizards,112,101,1.26,4.1,1
2024-12-21,NBA,Chicago Bulls,Boston Celtics,98,123,5.75,1.15,0
2024-12-21,NBA,Minnesota Timberwolves,Golden State Warriors,103,113,1.59,2.45,0
2024-12-21,NBA,New Orleans Pelicans,New York Knicks,93,104,3.6,1.31,0
2024-12-21,NBA,Cleveland Cavaliers,Philadelphia 76ers,126,99,1.22,4.5,1
2024-12-21,NBA,Atlanta Hawks,Memphis Grizzlies,112,128,2.1,1.77,0
2024-12-21,NBA,Phoenix Suns,Detroit Pistons,125,133,1.45,2.8,0
2024-12-21,NBA,San Antonio Spurs,Portland Trail Blazers,114,94,1.37,3.2,1
2024-12-21,NBA,Dallas Mavericks,Los Angeles Clippers,113,97,1.63,2.35,1
2024-12-22,NBA,Sacramento Kings,Los Angeles Lakers,99,103,1.45,2.8,0
2024-12-22,NBA,Orlando Magic,Miami Heat,121,114,1.67,2.25,1
2024-12-22,NBA,Brooklyn Nets,Utah Jazz,94,105,1.8,2.05,0
2024-12-22,NBA,Atlanta Hawks,Memphis Grizzlies,112,128,2.1,1.77,0
2024-12-22,NBA,Cleveland Cavaliers,Philadelphia 76ers,126,99,1.22,4.5,1
2024-12-22,NBA,Chicago Bulls,Boston Celtics,98,123,5.75,1.15,0
2024-12-22,NBA,New Orleans Pelicans,New York Knicks,93,104,3.6,1.31,0
2024-12-22,NBA,Milwaukee Bucks,Washington Wizards,112,101,1.26,4.1,1
2024-12-22,NBA,Minnesota Timberwolves,Golden State Warriors,103,113,1.59,2.45,0
2024-12-22,NBA,San Antonio Spurs,Portland Trail Blazers,114,94,1.37,3.2,1
2024-12-22,NBA,Dallas Mavericks,Los Angeles Clippers,113,97,1.63,2.35,1
2024-12-22,NBA,Sacramento Kings,Indiana Pacers,95,122,1.74,2.15,0
2024-12-22,NBA,Phoenix Suns,Detroit Pistons,125,133,1.45,2.8,0
2024-12-22,NBA,Toronto Raptors,Houston Rockets,110,114,4.0,1.26,0
2024-12-23,NBA,Cleveland Cavaliers,Utah Jazz,124,113,1.06,8.0,1
2024-12-23,NBA,Atlanta Hawks,Minnesota Timberwolves,117,104,2.35,1.59,1
2024-12-23,NBA,Charlotte Hornets,Houston Rockets,101,114,3.0,1.37,0
2024-12-23,NBA,Orlando Magic,Boston Celtics,108,104,4.5,1.19,1
2024-12-23,NBA,Philadelphia 76ers,San Antonio Spurs,111,106,1.44,2.75,1
2024-12-23,NBA,Chicago Bulls,Milwaukee Bucks,91,112,1.63,2.25,0
