date,sport,league,category,home,away,hs,as,home_won,total_score,btts,odds_1,odds_x,odds_2,odds_over_0_5,odds_under_0_5,odds_over_1_5,odds_under_1_5,odds_over_2_5,odds_under_2_5,odds_over_3_5,odds_under_3_5,odds_btts_y,odds_btts_n
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Alexandr Dolgopolov,A. Haider-Maurer,3,0,True,3,False,1.04,,13.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Dudi Sela,Ryan Harrison,2,3,False,5,True,3.5,,1.3,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Kevin Anderson,Kyle Edmund,2,3,False,5,True,1.4,,3.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Pablo Carreño Busta,Jason Kubler,3,1,True,4,True,1.28,,3.75,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Pablo Cuevas,Mikhail Youzhny,3,0,True,3,False,1.72,,2.1,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Pierre-Hugues Herbert,Denis Istomin,1,3,False,4,True,2.2,,1.66,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Federico Delbonis,G. Müller,0,3,False,3,False,4.0,,1.25,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Andreas Seppi,Corentin Moutet,3,1,True,4,True,1.33,,3.4,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,David Ferrer,Andrey Rublev,2,3,False,5,True,1.9,,1.9,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Matthew Ebden,John Isner,3,1,True,4,True,3.5,,1.3,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Philipp Kohlschreiber,Yoshihito Nishioka,2,3,False,5,True,1.3,,3.5,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Stefanos Tsitsipas,Denis Shapovalov,0,3,False,3,False,2.2,,1.72,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Viktor Troicki,Alex Bolt,3,2,True,5,True,1.25,,4.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Grigor Dimitrov,Dennis Novak,3,0,True,3,False,1.01,,21.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Diego Schwartzman,Dušan Lajović,3,2,True,5,True,1.25,,4.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Vasek Pospisil,Marin Čilić,1,3,False,4,True,6.0,,1.12,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Paolo Lorenzi,Damir Džumhur,2,3,False,5,True,2.2,,1.66,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Ivo Karlović,Laslo Djere,3,0,True,3,False,1.9,,1.9,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Mackenzie McDonald,Elias Ymer,3,1,True,4,True,1.9,,1.9,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Gilles Simon,Marius Copil,3,0,True,3,False,1.4,,3.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Yuichi Sugita,Jack Sock,3,1,True,4,True,3.0,,1.4,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Gerald Melzer,Nikoloz Basilashvili,1,3,False,4,True,2.62,,1.5,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Marcos Baghdatis,Yuki Bhambri,3,0,True,3,False,1.72,,2.1,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,John Millman,Borna Ćorić,3,0,True,3,False,2.1,,1.72,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Casper Ruud,Quentin Halys,3,2,True,5,True,1.8,,2.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Nicolas Jarry,Leonardo Mayer,0,3,False,3,False,2.75,,1.44,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Ruben Bemelmans,Lucas Pouille,3,1,True,4,True,5.0,,1.16,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Nick Kyrgios,Rogerio Dutra Silva,3,0,True,3,False,1.02,,19.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Rafael Nadal,Victor Estrella Burgos,3,0,True,3,False,1.0,,29.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Salvatore Caruso,Malek Jaziri,2,3,False,5,True,2.2,,1.66,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Dustin Brown,Joao Sousa,2,3,False,5,True,3.25,,1.36,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",ATP,Kevin King,Jo-Wilfried Tsonga,0,3,False,3,False,8.0,,1.08,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,A. van Uytvanck,Petra Martić,0,2,False,2,False,1.8,,2.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Alize Cornet,Xinyu Wang,2,0,True,2,False,1.16,,5.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Irina-Camelia Begu,Ekaterina Makarova,2,1,True,3,True,3.25,,1.36,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Jelena Ostapenko,Francesca Schiavone,2,0,True,2,False,1.08,,8.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Kirsten Flipkens,A. Riske-Amritraj,2,1,True,3,True,2.62,,1.5,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Monica Niculescu,Mona Barthel,0,2,False,2,False,1.4,,3.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Sloane Stephens,Shuai Zhang,1,2,False,3,True,2.62,,1.5,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Sofia Kenin,J. Görges,0,2,False,2,False,5.5,,1.14,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Taylor Townsend,Magdalena Rybarikova,0,2,False,2,False,2.0,,1.8,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Yingying Duan,M. Duque Mariño,2,0,True,2,False,1.28,,3.75,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Dominika Cibulkova,Kaia Kanepi,0,2,False,2,False,1.9,,1.9,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Kiki Bertens,Catherine Bellis,2,1,True,3,True,2.5,,1.53,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Venus Williams,Belinda Bencic,0,2,False,2,False,1.8,,2.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Timea Babos,Coco Vandeweghe,2,0,True,2,False,3.25,,1.36,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Maria Sakkari,Katerina Siniakova,1,2,False,3,True,2.75,,1.44,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Aleksandra Krunić,Anett Kontaveit,0,2,False,2,False,1.9,,1.9,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Jennifer Brady,Magda Linette,1,2,False,3,True,1.53,,2.5,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Anastasia Pavlyuchenkova,Kateryna Baindl,2,1,True,3,True,1.25,,4.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,D. Šátralová,Pauline Parmentier,2,0,True,2,False,1.4,,3.0,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Jaimee Fourlis,Olivia Rogowska,1,2,False,3,True,2.5,,1.53,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Viktorija Golubic,Kateryna Volodko,1,2,False,3,True,1.9,,1.9,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Samantha Stosur,Mónica Puig,1,2,False,3,True,2.2,,1.66,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,C. Suárez Navarro,Magdalena Frech,2,0,True,2,False,1.36,,3.25,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Shuai Peng,Marta Kostyuk,0,2,False,2,False,1.36,,3.25,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Luksika Kumkhum,Johanna Larsson,2,0,True,2,False,1.53,,2.5,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Anna-Karolina Schmiedlova,Daria Kasatkina,0,2,False,2,False,3.75,,1.28,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Viktoria Hrunčakova,Elise Mertens,0,2,False,2,False,3.5,,1.3,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Mihaela Buzarnescu,Caroline Wozniacki,0,2,False,2,False,5.0,,1.16,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Nicole Gibbs,Viktoriya Tomova,2,0,True,2,False,2.0,,1.8,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,I. Jorović,Elina Svitolina,0,2,False,2,False,11.0,,1.05,,,,,,,,,,
2018-01-15,tennis,"Australian Open, Melbourne, Australia",WTA,Jana Fett,Misa Eguchi,2,0,True,2,False,1.16,,5.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Daria Saville,Irina Falconi,2,0,True,2,False,1.22,,4.33,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Cedrik-Marcel Stebe,Maximilian Marterer,0,3,False,3,False,2.5,,1.53,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Julien Benneteau,Taro Daniel,3,1,True,4,True,1.53,,2.5,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Lukáš Lacko,Milos Raonic,3,1,True,4,True,5.5,,1.14,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Matteo Berrettini,Adrian Mannarino,0,3,False,3,False,3.5,,1.3,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Nicolas Kicker,Jordan Thompson,3,2,True,5,True,5.5,,1.14,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Radu Albot,Marton Fucsovics,1,3,False,4,True,2.75,,1.44,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Roberto Bautista Agut,Fernando Verdasco,0,3,False,3,False,1.44,,2.75,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,V. Šafránek,Jiri Vesely,0,3,False,3,False,4.0,,1.25,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Lorenzo Sonego,Robin Haase,3,1,True,4,True,3.75,,1.28,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Sam Querrey,Feliciano Lopez,3,0,True,3,False,1.72,,2.1,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Thomas Fabbiano,Alexander Zverev,0,3,False,3,False,23.0,,1.01,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,David Goffin,Matthias Bachinger,3,1,True,4,True,1.03,,15.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Mikhail Kukushkin,Peter Gojowczyk,0,3,False,3,False,2.5,,1.53,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Ricardas Berankis,Stan Wawrinka,1,3,False,4,True,2.62,,1.5,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Steve Johnson,Denis Kudla,1,3,False,4,True,1.28,,3.75,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Evgeny Donskoy,Florian Mayer,3,0,True,3,False,1.57,,2.37,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Jared Donaldson,Albert Ramos-Vinolas,0,3,False,3,False,1.72,,2.1,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Novak Djokovic,Donald Young,3,0,True,3,False,1.07,,8.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Jeremy Chardy,Tennys Sandgren,0,3,False,3,False,1.72,,2.1,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Tim Smyczek,Alexei Popyrin,3,1,True,4,True,1.28,,3.75,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Horacio Zeballos,Fabio Fognini,0,3,False,3,False,4.33,,1.22,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Soonwoo Kwon,Jan-Lennard Struff,0,3,False,3,False,4.5,,1.2,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Thanasi Kokkinakis,Daniil Medvedev,1,3,False,4,True,1.66,,2.2,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Gael Monfils,Jaume Munar,3,0,True,3,False,1.08,,8.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Richard Gasquet,B. Kavčič,3,0,True,3,False,1.03,,15.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Karen Khachanov,Peter Polansky,3,0,True,3,False,1.2,,4.5,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,G. García-López,Benoit Paire,3,1,True,4,True,2.75,,1.44,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Tomáš Berdych,Alex de Minaur,3,1,True,4,True,1.44,,2.75,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Aljaž Bedene,Roger Federer,0,3,False,3,False,21.0,,1.01,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Dominic Thiem,Guido Pella,3,0,True,3,False,1.25,,4.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",ATP,Frances Tiafoe,Juan Martín del Potro,0,3,False,3,False,7.0,,1.1,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Anna Blinkova,Bernarda Pera,0,2,False,2,False,1.44,,2.62,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,C. Witthöft,Caroline Garcia,0,2,False,2,False,3.0,,1.36,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Johanna Konta,Madison Brengle,2,0,True,2,False,1.16,,5.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Kristie Ahn,Barbora Strycova,0,2,False,2,False,4.0,,1.25,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Kurumi Nara,Marketa Vondrousova,0,2,False,2,False,3.25,,1.36,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Lara Arruabarrena,Richel Hogenkamp,2,0,True,2,False,1.61,,2.3,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Lucie Safarova,Ajla Tomljanovic,2,0,True,2,False,1.4,,3.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,V. Cepede Royg,Karolína Plíšková,0,2,False,2,False,8.0,,1.08,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Angelique Kerber,Anna-Lena Friedsam,2,0,True,2,False,1.08,,7.5,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Tatjana Maria,Maria Sharapova,0,2,False,2,False,8.0,,1.07,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Nao Hibino,Donna Vekić,0,2,False,2,False,3.0,,1.4,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Ons Jabeur,Elena Vesnina,0,2,False,2,False,4.33,,1.22,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Christina McHale,Aliaksandra Sasnovich,0,2,False,2,False,2.5,,1.53,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Sorana Cirstea,Zarina Diyas,2,1,True,3,True,2.1,,1.72,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Lizette Cabrera,Beatriz Haddad Maia,0,2,False,2,False,3.75,,1.28,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Eugenie Bouchard,Oceane Dodin,2,0,True,2,False,1.4,,3.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,M. Lučić-Baroni,Shelby Rogers,2,1,True,3,True,1.72,,2.1,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Varvara Lepchenko,Anastasija Sevastova,1,2,False,3,True,3.4,,1.33,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Qiang Wang,Madison Keys,0,2,False,2,False,3.5,,1.3,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Simona Halep,Destanee Aiava,2,0,True,2,False,1.04,,13.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Polona Hercog,Ekaterina Alexandrova,0,2,False,2,False,1.72,,2.1,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Andrea Petkovic,Petra Kvitova,2,1,True,3,True,4.5,,1.2,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Natalia Vikhlyantseva,Lesia Tsurenko,1,2,False,3,True,2.75,,1.44,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Naomi Osaka,Kristina Kucova,2,0,True,2,False,1.22,,4.33,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Su-Wei Hsieh,Lin Zhu,2,1,True,3,True,1.72,,2.1,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Camila Giorgi,Anna Kalinskaya,2,0,True,2,False,1.25,,4.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Lauren Davis,J. Čepelová,2,1,True,3,True,2.3,,1.61,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Kristyna Plíšková,Agnieszka Radwanska,1,2,False,3,True,4.0,,1.25,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Garbiñe Muguruza,Jessika Ponchet,2,0,True,2,False,1.04,,10.0,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Yulia Putintseva,Heather Watson,2,0,True,2,False,2.62,,1.5,,,,,,,,,,
2018-01-16,tennis,"Australian Open, Melbourne, Australia",WTA,Kristina Mladenovic,Ana Bogdan,0,2,False,2,False,1.8,,2.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Ashleigh Barty,Aryna Sabalenka,2,1,True,3,True,1.3,,3.5,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Malek Jaziri,G. Müller,2,3,False,5,True,6.0,,1.12,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Nikoloz Basilashvili,Ruben Bemelmans,3,0,True,3,False,1.72,,2.1,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Yoshihito Nishioka,Andreas Seppi,0,3,False,3,False,2.37,,1.57,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Denis Shapovalov,Jo-Wilfried Tsonga,2,3,False,5,True,2.37,,1.53,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Ivo Karlović,Yuichi Sugita,3,2,True,5,True,2.5,,1.53,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Kyle Edmund,Denis Istomin,3,0,True,3,False,1.4,,3.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Joao Sousa,Marin Čilić,0,3,False,3,False,8.0,,1.08,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,John Millman,Damir Džumhur,1,3,False,4,True,1.57,,2.37,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Pablo Cuevas,Ryan Harrison,0,3,False,3,False,2.25,,1.61,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Rafael Nadal,Leonardo Mayer,3,0,True,3,False,1.02,,17.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Diego Schwartzman,Casper Ruud,3,0,True,3,False,1.25,,4.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Nick Kyrgios,Viktor Troicki,3,0,True,3,False,1.06,,10.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Marcos Baghdatis,Andrey Rublev,1,3,False,4,True,2.75,,1.44,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",ATP,Grigor Dimitrov,Mackenzie McDonald,3,2,True,5,True,1.02,,19.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Anastasia Pavlyuchenkova,Kateryna Volodko,0,2,False,2,False,1.4,,3.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Katerina Siniakova,Elina Svitolina,1,2,False,3,True,5.0,,1.16,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Marta Kostyuk,Olivia Rogowska,2,0,True,2,False,1.66,,2.2,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Shuai Zhang,D. Šátralová,0,2,False,2,False,1.36,,3.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Kirsten Flipkens,Magdalena Rybarikova,1,2,False,3,True,2.25,,1.61,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Belinda Bencic,Luksika Kumkhum,0,2,False,2,False,1.25,,4.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Petra Martić,Irina-Camelia Begu,2,0,True,2,False,2.2,,1.66,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Jana Fett,Caroline Wozniacki,1,2,False,3,True,10.0,,1.04,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Magda Linette,Daria Kasatkina,2,0,True,2,False,4.0,,1.25,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Jelena Ostapenko,Yingying Duan,2,1,True,3,True,1.33,,3.4,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Kiki Bertens,Nicole Gibbs,2,0,True,2,False,1.4,,3.0,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Kaia Kanepi,Mónica Puig,2,0,True,2,False,1.36,,3.2,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Mona Barthel,Anett Kontaveit,1,2,False,3,True,3.0,,1.4,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,Alize Cornet,J. Görges,2,0,True,2,False,4.5,,1.2,,,,,,,,,,
2018-01-17,tennis,"Australian Open, Melbourne, Australia",WTA,C. Suárez Navarro,Timea Babos,2,1,True,3,True,2.0,,1.8,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Alexandr Dolgopolov,Matthew Ebden,3,0,True,3,False,1.53,,2.5,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Dominic Thiem,Denis Kudla,3,2,True,5,True,1.06,,10.0,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Nicolas Kicker,Lukáš Lacko,3,1,True,4,True,5.5,,1.14,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Sam Querrey,Marton Fucsovics,1,3,False,4,True,1.33,,3.4,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Tim Smyczek,Albert Ramos-Vinolas,0,3,False,3,False,2.75,,1.44,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Tomáš Berdych,G. García-López,3,1,True,4,True,1.14,,5.5,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Jiri Vesely,Adrian Mannarino,1,3,False,4,True,3.0,,1.4,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Evgeny Donskoy,Fabio Fognini,1,3,False,4,True,3.4,,1.33,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Karen Khachanov,Juan Martín del Potro,1,3,False,4,True,5.0,,1.16,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Novak Djokovic,Gael Monfils,3,1,True,4,True,1.25,,4.0,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,David Goffin,Julien Benneteau,1,3,False,4,True,1.08,,8.0,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Hyeon Chung,Daniil Medvedev,3,0,True,3,False,1.44,,2.75,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Richard Gasquet,Lorenzo Sonego,3,0,True,3,False,1.1,,7.0,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Fernando Verdasco,Maximilian Marterer,2,3,False,5,True,1.28,,3.5,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Peter Gojowczyk,Alexander Zverev,1,3,False,4,True,5.0,,1.16,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",ATP,Tennys Sandgren,Stan Wawrinka,3,0,True,3,False,3.25,,1.36,,,,,,,,,,
2018-01-18,tennis,"Australian Open, Melbourne, Australia",WTA,Daria Saville,Elise Mertens,0,2,False,2,False,2.0,,1.8,,,,,,,,,,
