date,sport,league,category,home,away,hs,as,home_won,total_score,btts,odds_1,odds_x,odds_2,odds_over_0_5,odds_under_0_5,odds_over_1_5,odds_under_1_5,odds_over_2_5,odds_under_2_5,odds_over_3_5,odds_under_3_5,odds_btts_y,odds_btts_n
2018-03-30,baseball,"MLB, Regular Season",USA,Miami Marlins,Chicago Cubs,4,8,False,12,True,2.75,,1.47,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,New York Mets,St. Louis Cardinals,9,4,True,13,True,1.71,,2.2,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Baltimore Orioles,Minnesota Twins,3,2,True,5,True,1.76,,2.1,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Texas Rangers,Houston Astros,1,4,False,5,True,2.4,,1.62,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,New York Yankees,1,6,False,7,True,2.45,,1.6,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Tampa Bay Rays,Boston Red Sox,6,4,True,10,True,2.5,,1.58,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Athletics,Los Angeles Angels,6,5,True,11,True,2.0,,1.83,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Atlanta Braves,Philadelphia Phillies,8,5,True,13,True,2.05,,1.8,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,San Diego Padres,Milwaukee Brewers,1,2,False,3,True,2.05,,1.8,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Kansas City Royals,Chicago White Sox,7,14,False,21,True,1.76,,2.1,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Los Angeles Dodgers,San Francisco Giants,0,1,False,1,False,1.33,,3.4,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Colorado Rockies,8,2,True,10,True,1.9,,1.9,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Seattle Mariners,Cleveland Guardians,2,1,True,3,True,2.55,,1.57,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Miami Marlins,Chicago Cubs,4,8,False,12,True,2.75,,1.47,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,New York Mets,St. Louis Cardinals,9,4,True,13,True,1.71,,2.2,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Baltimore Orioles,Minnesota Twins,3,2,True,5,True,1.76,,2.1,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Texas Rangers,Houston Astros,1,4,False,5,True,2.4,,1.62,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,New York Yankees,1,6,False,7,True,2.45,,1.6,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Tampa Bay Rays,Boston Red Sox,6,4,True,10,True,2.5,,1.58,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Athletics,Los Angeles Angels,6,5,True,11,True,2.0,,1.83,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Atlanta Braves,Philadelphia Phillies,8,5,True,13,True,2.05,,1.8,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,San Diego Padres,Milwaukee Brewers,1,2,False,3,True,2.05,,1.8,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Kansas City Royals,Chicago White Sox,7,14,False,21,True,1.76,,2.1,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Los Angeles Dodgers,San Francisco Giants,0,1,False,1,False,1.33,,3.4,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Colorado Rockies,8,2,True,10,True,1.9,,1.9,,,,,,,,,,
2018-03-30,baseball,"MLB, Regular Season",USA,Seattle Mariners,Cleveland Guardians,2,1,True,3,True,2.55,,1.57,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Detroit Tigers,Pittsburgh Pirates,10,13,False,23,True,2.1,,1.76,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Cincinnati Reds,Washington Nationals,0,2,False,2,False,2.7,,1.5,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,New York Yankees,2,4,False,6,True,2.25,,1.68,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Miami Marlins,Chicago Cubs,2,1,True,3,True,2.75,,1.47,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Tampa Bay Rays,Boston Red Sox,0,1,False,1,False,2.3,,1.66,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Atlanta Braves,Philadelphia Phillies,4,5,False,9,True,1.9,,1.9,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Texas Rangers,Houston Astros,5,1,True,6,True,2.55,,1.57,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Colorado Rockies,9,8,True,17,True,1.66,,2.3,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Athletics,Los Angeles Angels,1,2,False,3,True,1.74,,1.86,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Los Angeles Dodgers,San Francisco Giants,0,1,False,1,False,1.6,,2.45,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,San Diego Padres,Milwaukee Brewers,6,8,False,14,True,2.0,,1.83,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Detroit Tigers,Pittsburgh Pirates,10,13,False,23,True,2.1,,1.76,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Cincinnati Reds,Washington Nationals,0,2,False,2,False,2.7,,1.5,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,New York Yankees,2,4,False,6,True,2.25,,1.68,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Miami Marlins,Chicago Cubs,2,1,True,3,True,2.75,,1.47,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Tampa Bay Rays,Boston Red Sox,0,1,False,1,False,2.3,,1.66,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Atlanta Braves,Philadelphia Phillies,4,5,False,9,True,1.9,,1.9,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Texas Rangers,Houston Astros,5,1,True,6,True,2.55,,1.57,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Colorado Rockies,9,8,True,17,True,1.66,,2.3,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Athletics,Los Angeles Angels,1,2,False,3,True,1.74,,1.86,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,Los Angeles Dodgers,San Francisco Giants,0,1,False,1,False,1.6,,2.45,,,,,,,,,,
2018-03-31,baseball,"MLB, Regular Season",USA,San Diego Padres,Milwaukee Brewers,6,8,False,14,True,2.0,,1.83,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,New York Mets,St. Louis Cardinals,6,2,True,8,True,1.8,,2.05,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Cincinnati Reds,Washington Nationals,7,13,False,20,True,2.3,,1.66,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Athletics,Los Angeles Angels,3,8,False,11,True,1.95,,1.86,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Texas Rangers,Houston Astros,3,9,False,12,True,2.7,,1.5,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,New York Yankees,5,3,True,8,True,1.9,,1.9,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Seattle Mariners,Cleveland Guardians,5,6,False,11,True,1.9,,1.9,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Tampa Bay Rays,Boston Red Sox,2,3,False,5,True,2.0,,1.83,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Baltimore Orioles,Minnesota Twins,2,6,False,8,True,2.0,,1.83,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Atlanta Braves,Philadelphia Phillies,15,2,True,17,True,1.86,,1.95,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Miami Marlins,Chicago Cubs,6,10,False,16,True,2.8,,1.45,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Kansas City Royals,Chicago White Sox,3,4,False,7,True,1.9,,1.9,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Colorado Rockies,1,2,False,3,True,1.64,,2.35,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,San Diego Padres,Milwaukee Brewers,3,7,False,10,True,2.05,,1.8,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Los Angeles Dodgers,San Francisco Giants,5,0,True,5,False,1.47,,2.75,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,New York Mets,St. Louis Cardinals,6,2,True,8,True,1.8,,2.05,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Cincinnati Reds,Washington Nationals,7,13,False,20,True,2.3,,1.66,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Athletics,Los Angeles Angels,3,8,False,11,True,1.95,,1.86,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Texas Rangers,Houston Astros,3,9,False,12,True,2.7,,1.5,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,New York Yankees,5,3,True,8,True,1.9,,1.9,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Seattle Mariners,Cleveland Guardians,5,6,False,11,True,1.9,,1.9,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Tampa Bay Rays,Boston Red Sox,2,3,False,5,True,2.0,,1.83,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Baltimore Orioles,Minnesota Twins,2,6,False,8,True,2.0,,1.83,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Atlanta Braves,Philadelphia Phillies,15,2,True,17,True,1.86,,1.95,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Miami Marlins,Chicago Cubs,6,10,False,16,True,2.8,,1.45,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Kansas City Royals,Chicago White Sox,3,4,False,7,True,1.9,,1.9,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Colorado Rockies,1,2,False,3,True,1.64,,2.35,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,San Diego Padres,Milwaukee Brewers,3,7,False,10,True,2.05,,1.8,,,,,,,,,,
2018-04-01,baseball,"MLB, Regular Season",USA,Los Angeles Dodgers,San Francisco Giants,5,0,True,5,False,1.47,,2.75,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Baltimore Orioles,Minnesota Twins,0,7,False,7,False,1.83,,2.0,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,New York Yankees,7,4,True,11,True,1.8,,2.05,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Detroit Tigers,Pittsburgh Pirates,0,1,False,1,False,1.86,,1.95,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Miami Marlins,Chicago Cubs,6,0,True,6,False,2.8,,1.45,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,New York Mets,St. Louis Cardinals,1,5,False,6,True,2.3,,1.66,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Tampa Bay Rays,Boston Red Sox,1,2,False,3,True,1.86,,1.95,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Texas Rangers,Houston Astros,2,8,False,10,True,2.4,,1.62,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Athletics,Los Angeles Angels,4,7,False,11,True,2.05,,1.8,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Cincinnati Reds,Washington Nationals,5,6,False,11,True,2.15,,1.74,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Seattle Mariners,Cleveland Guardians,5,4,True,9,True,2.25,,1.68,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Detroit Tigers,Pittsburgh Pirates,6,8,False,14,True,2.05,,1.8,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Los Angeles Dodgers,San Francisco Giants,9,0,True,9,False,1.54,,2.65,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Baltimore Orioles,Minnesota Twins,0,7,False,7,False,1.83,,2.0,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,New York Yankees,7,4,True,11,True,1.8,,2.05,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Detroit Tigers,Pittsburgh Pirates,0,1,False,1,False,1.86,,1.95,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Miami Marlins,Chicago Cubs,6,0,True,6,False,2.8,,1.45,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,New York Mets,St. Louis Cardinals,1,5,False,6,True,2.3,,1.66,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Tampa Bay Rays,Boston Red Sox,1,2,False,3,True,1.86,,1.95,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Texas Rangers,Houston Astros,2,8,False,10,True,2.4,,1.62,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Athletics,Los Angeles Angels,4,7,False,11,True,2.05,,1.8,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Cincinnati Reds,Washington Nationals,5,6,False,11,True,2.15,,1.74,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Seattle Mariners,Cleveland Guardians,5,4,True,9,True,2.25,,1.68,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Detroit Tigers,Pittsburgh Pirates,6,8,False,14,True,2.05,,1.8,,,,,,,,,,
2018-04-02,baseball,"MLB, Regular Season",USA,Los Angeles Dodgers,San Francisco Giants,9,0,True,9,False,1.54,,2.65,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Pittsburgh Pirates,Minnesota Twins,5,4,True,9,True,1.68,,2.25,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Detroit Tigers,Kansas City Royals,6,1,True,7,True,1.86,,1.95,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Milwaukee Brewers,St. Louis Cardinals,4,8,False,12,True,1.83,,2.0,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Cincinnati Reds,Chicago Cubs,1,0,True,1,False,2.3,,1.66,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,Chicago White Sox,4,2,True,6,True,1.57,,2.55,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Houston Astros,Baltimore Orioles,6,1,True,7,True,1.43,,2.9,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Miami Marlins,Boston Red Sox,3,7,False,10,True,2.2,,1.71,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Atlanta Braves,Washington Nationals,1,8,False,9,True,2.05,,1.8,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Los Angeles Dodgers,8,7,True,15,True,1.57,,1.86,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Athletics,Texas Rangers,3,1,True,4,True,1.64,,2.35,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Los Angeles Angels,Cleveland Guardians,0,6,False,6,False,2.0,,1.83,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,San Diego Padres,Colorado Rockies,4,7,False,11,True,1.76,,1.95,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Pittsburgh Pirates,Minnesota Twins,5,4,True,9,True,1.68,,2.25,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Detroit Tigers,Kansas City Royals,6,1,True,7,True,1.86,,1.95,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Milwaukee Brewers,St. Louis Cardinals,4,8,False,12,True,1.83,,2.0,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Cincinnati Reds,Chicago Cubs,1,0,True,1,False,2.3,,1.66,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,Chicago White Sox,4,2,True,6,True,1.57,,2.55,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Houston Astros,Baltimore Orioles,6,1,True,7,True,1.43,,2.9,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Miami Marlins,Boston Red Sox,3,7,False,10,True,2.2,,1.71,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Atlanta Braves,Washington Nationals,1,8,False,9,True,2.05,,1.8,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Los Angeles Dodgers,8,7,True,15,True,1.57,,1.86,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Athletics,Texas Rangers,3,1,True,4,True,1.64,,2.35,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,Los Angeles Angels,Cleveland Guardians,0,6,False,6,False,2.0,,1.83,,,,,,,,,,
2018-04-03,baseball,"MLB, Regular Season",USA,San Diego Padres,Colorado Rockies,4,7,False,11,True,1.76,,1.95,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Detroit Tigers,Kansas City Royals,0,1,False,1,False,1.86,,1.95,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,New York Yankees,Tampa Bay Rays,11,4,True,15,True,1.55,,2.6,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,San Francisco Giants,Seattle Mariners,4,6,False,10,True,1.83,,2.0,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Miami Marlins,Boston Red Sox,2,4,False,6,True,3.25,,1.36,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,Chicago White Sox,14,5,True,19,True,1.5,,2.7,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,New York Mets,Philadelphia Phillies,2,0,True,2,False,1.76,,2.1,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Atlanta Braves,Washington Nationals,13,6,True,19,True,2.1,,1.76,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Milwaukee Brewers,St. Louis Cardinals,5,4,True,9,True,1.86,,1.95,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Houston Astros,Baltimore Orioles,10,6,True,16,True,1.38,,3.15,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Los Angeles Dodgers,6,1,True,7,True,1.76,,1.57,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Athletics,Texas Rangers,1,4,False,5,True,1.68,,2.25,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Los Angeles Angels,Cleveland Guardians,13,2,True,15,True,1.66,,2.15,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,San Diego Padres,Colorado Rockies,8,4,True,12,True,1.76,,1.86,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Detroit Tigers,Kansas City Royals,0,1,False,1,False,1.86,,1.95,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,New York Yankees,Tampa Bay Rays,11,4,True,15,True,1.55,,2.6,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,San Francisco Giants,Seattle Mariners,4,6,False,10,True,1.83,,2.0,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Miami Marlins,Boston Red Sox,2,4,False,6,True,3.25,,1.36,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,Chicago White Sox,14,5,True,19,True,1.5,,2.7,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,New York Mets,Philadelphia Phillies,2,0,True,2,False,1.76,,2.1,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Atlanta Braves,Washington Nationals,13,6,True,19,True,2.1,,1.76,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Milwaukee Brewers,St. Louis Cardinals,5,4,True,9,True,1.86,,1.95,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Houston Astros,Baltimore Orioles,10,6,True,16,True,1.38,,3.15,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Los Angeles Dodgers,6,1,True,7,True,1.76,,1.57,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Athletics,Texas Rangers,1,4,False,5,True,1.68,,2.25,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,Los Angeles Angels,Cleveland Guardians,13,2,True,15,True,1.66,,2.15,,,,,,,,,,
2018-04-04,baseball,"MLB, Regular Season",USA,San Diego Padres,Colorado Rockies,8,4,True,12,True,1.76,,1.86,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Atlanta Braves,Washington Nationals,7,1,True,8,True,2.75,,1.47,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,New York Yankees,Tampa Bay Rays,7,2,True,9,True,1.37,,3.2,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,New York Mets,Philadelphia Phillies,4,2,True,6,True,1.62,,2.4,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Houston Astros,Baltimore Orioles,3,2,True,5,True,1.58,,2.5,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Los Angeles Dodgers,3,0,True,3,False,2.15,,1.74,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Los Angeles Angels,Cleveland Guardians,3,2,True,5,True,2.35,,1.64,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Pittsburgh Pirates,Minnesota Twins,3,7,False,10,True,1.8,,2.05,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,Chicago White Sox,3,4,False,7,True,1.44,,2.85,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,San Francisco Giants,Seattle Mariners,10,1,True,11,True,1.71,,2.2,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Milwaukee Brewers,St. Louis Cardinals,0,6,False,6,False,1.95,,1.86,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Athletics,Texas Rangers,6,2,True,8,True,1.6,,2.45,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,San Diego Padres,Colorado Rockies,2,5,False,7,True,1.83,,1.76,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Atlanta Braves,Washington Nationals,7,1,True,8,True,2.75,,1.47,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,New York Yankees,Tampa Bay Rays,7,2,True,9,True,1.37,,3.2,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,New York Mets,Philadelphia Phillies,4,2,True,6,True,1.62,,2.4,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Houston Astros,Baltimore Orioles,3,2,True,5,True,1.58,,2.5,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Arizona Diamondbacks,Los Angeles Dodgers,3,0,True,3,False,2.15,,1.74,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Los Angeles Angels,Cleveland Guardians,3,2,True,5,True,2.35,,1.64,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Pittsburgh Pirates,Minnesota Twins,3,7,False,10,True,1.8,,2.05,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Toronto Blue Jays,Chicago White Sox,3,4,False,7,True,1.44,,2.85,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,San Francisco Giants,Seattle Mariners,10,1,True,11,True,1.71,,2.2,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Milwaukee Brewers,St. Louis Cardinals,0,6,False,6,False,1.95,,1.86,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,Athletics,Texas Rangers,6,2,True,8,True,1.6,,2.45,,,,,,,,,,
2018-04-05,baseball,"MLB, Regular Season",USA,San Diego Padres,Colorado Rockies,2,5,False,7,True,1.83,,1.76,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Washington Nationals,New York Mets,2,8,False,10,True,1.66,,2.3,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Boston Red Sox,Tampa Bay Rays,3,2,True,5,True,1.4,,3.05,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Philadelphia Phillies,Miami Marlins,5,0,True,5,False,1.64,,2.35,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Athletics,Texas Rangers,3,6,False,9,True,1.6,,2.45,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,San Diego Padres,Colorado Rockies,1,3,False,4,True,1.86,,1.95,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Chicago White Sox,Detroit Tigers,7,9,False,16,True,1.76,,2.1,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Minnesota Twins,Seattle Mariners,4,2,True,6,True,1.9,,1.9,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,New York Yankees,Baltimore Orioles,2,5,False,7,True,1.36,,3.25,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Pittsburgh Pirates,Cincinnati Reds,5,2,True,7,True,1.64,,2.35,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,St. Louis Cardinals,Arizona Diamondbacks,1,3,False,4,True,1.83,,2.0,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Milwaukee Brewers,Chicago Cubs,0,8,False,8,False,1.95,,1.86,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Washington Nationals,New York Mets,2,8,False,10,True,1.66,,2.3,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Boston Red Sox,Tampa Bay Rays,3,2,True,5,True,1.4,,3.05,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Philadelphia Phillies,Miami Marlins,5,0,True,5,False,1.64,,2.35,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Athletics,Texas Rangers,3,6,False,9,True,1.6,,2.45,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,San Diego Padres,Colorado Rockies,1,3,False,4,True,1.86,,1.95,,,,,,,,,,
2018-04-06,baseball,"MLB, Regular Season",USA,Chicago White Sox,Detroit Tigers,7,9,False,16,True,1.76,,2.1,,,,,,,,,,
